"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"27495","cg04140633",0.993006525410939,0.00990152853344512,"cg04140633","Non-overlapped","non-sig"
"27496","cg00157755",0.99015776032138,0.00834378333729131,"cg00157755","Non-overlapped","non-sig"
"27497","cg18943969",0.948935547029232,-0.0336671337823951,"cg18943969","Non-overlapped","non-sig"
"27498","cg12205047",0.941731635238748,-0.0414144503580875,"cg12205047","Non-overlapped","non-sig"
"27499","cg16644764",0.563819543822031,0.164558178741108,"cg16644764","Non-overlapped","non-sig"
"27500","cg21859337",0.792270043052963,0.0752436079419812,"cg21859337","Non-overlapped","non-sig"
"27501","cg22129549",0.782921375256555,-0.134127512409334,"cg22129549","Non-overlapped","non-sig"
"27502","cg11528995",0.933385149010052,-0.103371799380332,"cg11528995","Non-overlapped","non-sig"
"27503","cg26111265",0.941168655523198,0.0244069172681868,"cg26111265","Non-overlapped","non-sig"
"27504","cg17759605",0.767603853981754,-0.110454383435674,"cg17759605","Non-overlapped","non-sig"
"27505","cg19321304",0.979203994642162,-0.0168960818123579,"cg19321304","Non-overlapped","non-sig"
"27506","cg05156532",0.933132190581327,-0.0668697185207254,"cg05156532","Non-overlapped","non-sig"
"27507","cg25023761",0.98208705324444,0.0197215792323268,"cg25023761","Non-overlapped","non-sig"
"27508","cg04390865",0.794075010871898,0.170056566166103,"cg04390865","Non-overlapped","non-sig"
"27509","cg18274788",0.970866561826397,-0.0272013849795453,"cg18274788","Non-overlapped","non-sig"
"27510","cg20632224",0.857660568463831,0.0940589066086577,"cg20632224","Non-overlapped","non-sig"
"27511","cg12388523",0.777493272516029,0.45763171498473,"cg12388523","Non-overlapped","non-sig"
"27512","cg24002653",0.743294854991758,0.189881131466444,"cg24002653","Non-overlapped","non-sig"
"27513","cg14211332",0.983193193535107,0.00829108504314694,"cg14211332","Non-overlapped","non-sig"
"27514","ch.1.117057666F",0.523998032544195,0.16664846856749,"ch.1.117057666F","Non-overlapped","non-sig"
"27515","cg07570898",0.980163549071448,0.0209016095676138,"cg07570898","Non-overlapped","non-sig"
"27516","cg09312904",0.985781483333961,-0.0173113257564447,"cg09312904","Non-overlapped","non-sig"
"27517","cg13112946",0.881937782807344,0.0866815312442602,"cg13112946","Non-overlapped","non-sig"
"27518","cg19775916",0.993006525410939,-0.00196326611988746,"cg19775916","Non-overlapped","non-sig"
"27519","cg00968203",0.836529338016818,0.0965544523104105,"cg00968203","Non-overlapped","non-sig"
"27520","cg04463636",0.968624231716173,-0.0266172473062956,"cg04463636","Non-overlapped","non-sig"
"27521","cg19601664",0.974242041163605,0.00676701354467298,"cg19601664","Non-overlapped","non-sig"
"27522","cg23925545",0.954716177354474,0.0423390408121649,"cg23925545","Non-overlapped","non-sig"
"27523","cg25030515",0.863425401491959,0.107215976986813,"cg25030515","Non-overlapped","non-sig"
"27524","cg16023400",0.708728117025789,0.218766024153735,"cg16023400","Non-overlapped","non-sig"
"27525","cg03612201",0.90353055560569,0.0807796903570229,"cg03612201","Non-overlapped","non-sig"
"27526","cg21861305",0.930086549310276,0.0641249781076848,"cg21861305","Non-overlapped","non-sig"
"27527","cg16719404",0.734245249385808,0.17902947528474,"cg16719404","Non-overlapped","non-sig"
"27528","cg10489672",0.890180925304846,0.101488053122806,"cg10489672","Non-overlapped","non-sig"
"27529","cg03016153",0.721071250006384,0.116704917313732,"cg03016153","Non-overlapped","non-sig"
"27530","cg00027570",0.684225458380809,0.232550952411691,"cg00027570","Non-overlapped","non-sig"
"27531","cg06644660",0.929593445632112,0.146195516443109,"cg06644660","Non-overlapped","non-sig"
"27532","cg17908602",0.744510622051294,0.468128242056991,"cg17908602","Non-overlapped","non-sig"
"27533","cg19319928",0.89293354003198,0.208381719573718,"cg19319928","Non-overlapped","non-sig"
"27534","cg08846011",0.61139938278294,0.723496965482313,"cg08846011","Non-overlapped","non-sig"
"27535","cg24635754",0.873252894583052,0.321644315431213,"cg24635754","Non-overlapped","non-sig"
"27536","cg09313258",0.969064600896633,0.0787432113079505,"cg09313258","Non-overlapped","non-sig"
"27537","cg11258381",0.831220664474743,0.168806231873669,"cg11258381","Non-overlapped","non-sig"
"27538","cg25744552",0.989200319161624,0.00755625547570166,"cg25744552","Non-overlapped","non-sig"
"27539","cg16096717",0.828232156283404,0.0602391765322679,"cg16096717","Non-overlapped","non-sig"
"27540","cg15891991",0.910218220850013,-0.078874235718507,"cg15891991","Non-overlapped","non-sig"
"27541","cg04878826",0.32346904203349,0.147701248870161,"cg04878826","Non-overlapped","non-sig"
"27542","cg15481370",0.978061707449696,0.0261629921041409,"cg15481370","Non-overlapped","non-sig"
"27543","cg15485700",0.480684840897837,-0.253283980200329,"cg15485700","Non-overlapped","non-sig"
"27544","ch.1.2740682R",0.977692203917938,0.0194054703550627,"ch.1.2740682R","Non-overlapped","non-sig"
"27545","cg07239004",0.905869371385186,-0.0841299513815158,"cg07239004","Non-overlapped","non-sig"
"27546","cg22448232",0.764878339012541,-0.1683953843421,"cg22448232","Non-overlapped","non-sig"
"27547","cg08361238",0.911300694190057,0.0349695698769515,"cg08361238","Non-overlapped","non-sig"
"27548","cg08936785",0.953475571073235,-0.016546904774739,"cg08936785","Non-overlapped","non-sig"
"27549","cg12406825",0.665191234997916,0.221360046828287,"cg12406825","Non-overlapped","non-sig"
"27550","cg24047400",0.995411497363067,0.0053569505402666,"cg24047400","Non-overlapped","non-sig"
"27551","cg17469019",0.617958039185798,0.121659997009425,"cg17469019","Non-overlapped","non-sig"
"27552","cg22736787",0.803801429493355,-0.11487834173717,"cg22736787","Non-overlapped","non-sig"
"27553","cg26029682",0.912118791996348,0.0467307079907967,"cg26029682","Non-overlapped","non-sig"
"27554","cg04997273",0.755903669269961,0.113305851256845,"cg04997273","Non-overlapped","non-sig"
"27555","cg11221228",0.98208705324444,0.0128377564397479,"cg11221228","Non-overlapped","non-sig"
"27556","cg20963995",0.940661283271831,0.0392221869713563,"cg20963995","Non-overlapped","non-sig"
"27557","cg07013552",0.925870448580431,0.0475968788408089,"cg07013552","Non-overlapped","non-sig"
"27558","cg03752628",0.941731635238748,-0.023568684667274,"cg03752628","Non-overlapped","non-sig"
"27559","cg00534255",0.769706322520093,0.148392346111245,"cg00534255","Non-overlapped","non-sig"
"27560","cg18227189",0.986033599473442,0.0248195094246218,"cg18227189","Non-overlapped","non-sig"
"27561","cg18937014",0.611666773150637,-0.248476202863472,"cg18937014","Non-overlapped","non-sig"
"27562","cg02283766",0.935953880063666,-0.0603006428894349,"cg02283766","Non-overlapped","non-sig"
"27563","cg16060930",0.943752281865853,0.265447418591326,"cg16060930","Non-overlapped","non-sig"
"27564","cg15986529",0.803937362323579,-0.171844440200386,"cg15986529","Non-overlapped","non-sig"
"27565","cg13100218",0.964690251868714,0.0436610955074336,"cg13100218","Non-overlapped","non-sig"
"27566","cg01497426",0.391147873324211,-0.272510257260681,"cg01497426","Non-overlapped","non-sig"
"27567","cg08870281",0.984200855950226,-0.0196858463813469,"cg08870281","Non-overlapped","non-sig"
"27568","cg23093116",0.868770141712817,-0.169092119350251,"cg23093116","Non-overlapped","non-sig"
"27569","cg17755460",0.264092067992833,0.346481785410361,"cg17755460","Non-overlapped","non-sig"
"27570","cg03437741",0.98486474692353,-0.0281418557264932,"cg03437741","Non-overlapped","non-sig"
"27571","cg06854150",0.78230962717815,0.0936419452712624,"cg06854150","Non-overlapped","non-sig"
"27572","cg23972301",0.810717443296375,-0.0462562183183765,"cg23972301","Non-overlapped","non-sig"
"27573","cg00810529",0.98208705324444,0.00804461915614544,"cg00810529","Non-overlapped","non-sig"
"27574","cg03214385",0.940661283271831,0.0506281401231352,"cg03214385","Non-overlapped","non-sig"
"27575","cg12267236",0.943362928885596,0.0501040902328895,"cg12267236","Non-overlapped","non-sig"
"27576","cg08113916",0.851776832120591,-0.11200800290701,"cg08113916","Non-overlapped","non-sig"
"27577","cg14027204",0.707096780920972,0.221047357076385,"cg14027204","Non-overlapped","non-sig"
"27578","cg15937641",0.523287703702151,0.230434477059399,"cg15937641","Non-overlapped","non-sig"
"27579","cg17042439",0.474436979398301,0.35466466271132,"cg17042439","Non-overlapped","non-sig"
"27580","cg24687529",0.744543881447121,0.159625850690929,"cg24687529","Non-overlapped","non-sig"
"27581","cg11708721",0.658226756775747,0.244066972899025,"cg11708721","Non-overlapped","non-sig"
"27582","cg22858959",0.129470855956602,-0.348126492945591,"cg22858959","Non-overlapped","non-sig"
"27583","cg17907003",0.976061709035282,-0.0202179918352353,"cg17907003","Non-overlapped","non-sig"
"27584","cg21541341",0.474436979398301,0.194643338360014,"cg21541341","Non-overlapped","non-sig"
"27585","cg08058560",0.643500835705818,0.276711230440121,"cg08058560","Non-overlapped","non-sig"
"27586","cg23953831",0.889524748272269,-0.0749977787688632,"cg23953831","Non-overlapped","non-sig"
"27587","cg08920071",0.943526089943135,0.0555033802875911,"cg08920071","Non-overlapped","non-sig"
"27588","cg12059848",0.960826876520466,-0.0551992205232856,"cg12059848","Non-overlapped","non-sig"
"27589","cg06605163",0.328513523307822,0.446549787162738,"cg06605163","Non-overlapped","non-sig"
"27590","cg12641660",0.938176537475485,0.0431889668387203,"cg12641660","Non-overlapped","non-sig"
"27591","cg25389235",0.674913507228629,-0.210097128734606,"cg25389235","Non-overlapped","non-sig"
"27592","cg24833425",0.849702476913157,-0.0590400099505235,"cg24833425","Non-overlapped","non-sig"
"27593","cg01920513",0.887670802966761,-0.0636954783142176,"cg01920513","Non-overlapped","non-sig"
"27594","cg17649588",0.928180425700743,0.0480450550053951,"cg17649588","Non-overlapped","non-sig"
"27595","cg12742796",0.980428696142695,0.0199958723248964,"cg12742796","Non-overlapped","non-sig"
"27596","cg13221588",0.844566803140645,0.101555797091001,"cg13221588","Non-overlapped","non-sig"
"27597","cg16411979",0.96603142173537,0.0385199310210962,"cg16411979","Non-overlapped","non-sig"
"27598","cg27586065",0.803969798723458,0.123297003887188,"cg27586065","Non-overlapped","non-sig"
"27599","cg19319037",0.996863828035488,-0.00328101931275805,"cg19319037","Non-overlapped","non-sig"
"27600","cg07573786",0.723446811663327,-0.188817729582294,"cg07573786","Non-overlapped","non-sig"
"27601","cg10021122",0.694358025253563,0.111724277133943,"cg10021122","Non-overlapped","non-sig"
"27602","cg23725613",0.83470873140321,0.114704383494067,"cg23725613","Non-overlapped","non-sig"
"27603","cg10488685",0.565017554993685,-0.178983854726134,"cg10488685","Non-overlapped","non-sig"
"27604","cg09099500",0.993006525410939,-0.0076140047035375,"cg09099500","Non-overlapped","non-sig"
"27605","cg19811108",0.978607005401603,-0.0241464199662498,"cg19811108","Non-overlapped","non-sig"
"27606","cg25940485",0.685400202843727,-0.178877107875176,"cg25940485","Non-overlapped","non-sig"
"27607","cg19582647",0.788201541387921,-0.149017493154061,"cg19582647","Non-overlapped","non-sig"
"27608","cg21172278",0.467480289772255,-0.170821275375913,"cg21172278","Non-overlapped","non-sig"
"27609","cg13204193",0.862666477647241,0.0987152325674482,"cg13204193","Non-overlapped","non-sig"
"27610","cg11221803",0.969261752336213,-0.0498382316606146,"cg11221803","Non-overlapped","non-sig"
"27611","cg26877861",0.98208705324444,0.0172762620156959,"cg26877861","Non-overlapped","non-sig"
"27612","cg16384875",0.839733614915388,-0.11042870761763,"cg16384875","Non-overlapped","non-sig"
"27613","cg02614187",0.764878339012541,0.121482840124713,"cg02614187","Non-overlapped","non-sig"
"27614","cg17432313",0.977234377611831,-0.0167957521510772,"cg17432313","Non-overlapped","non-sig"
"27615","cg19120746",0.620434135700329,0.13579581841259,"cg19120746","Non-overlapped","non-sig"
"27616","cg13366587",0.877114991191989,-0.0539370639386915,"cg13366587","Non-overlapped","non-sig"
"27617","cg24335302",0.954307568395741,-0.0236987257349052,"cg24335302","Non-overlapped","non-sig"
"27618","cg01114951",0.98208705324444,-0.0208680527273195,"cg01114951","Non-overlapped","non-sig"
"27619","cg09478857",0.953554589002578,-0.0215513781948849,"cg09478857","Non-overlapped","non-sig"
"27620","cg04400972",0.680812162057703,0.239402995582678,"cg04400972","Non-overlapped","non-sig"
"27621","cg13898106",0.751733988720916,0.139705713589429,"cg13898106","Non-overlapped","non-sig"
"27622","cg13085530",0.473948411284033,0.143622008925682,"cg13085530","Non-overlapped","non-sig"
"27623","cg03850460",0.870477381110102,-0.139997435870068,"cg03850460","Non-overlapped","non-sig"
"27624","cg11081093",0.931133580528609,-0.0612860560866033,"cg11081093","Non-overlapped","non-sig"
"27625","cg11669671",0.801677361787597,-0.121418819685186,"cg11669671","Non-overlapped","non-sig"
"27626","cg27055365",0.970671151031493,-0.0137121394837253,"cg27055365","Non-overlapped","non-sig"
"27627","cg19309752",0.941731635238748,0.0576760614751382,"cg19309752","Non-overlapped","non-sig"
"27628","cg17494585",0.566611089317793,-0.241292772781101,"cg17494585","Non-overlapped","non-sig"
"27629","cg08936501",0.924240337727027,0.0726785367135396,"cg08936501","Non-overlapped","non-sig"
"27630","cg09035152",0.893435683534533,0.0737530202085381,"cg09035152","Non-overlapped","non-sig"
"27631","cg00350642",0.854157406628507,0.0282847217458926,"cg00350642","Non-overlapped","non-sig"
"27632","cg22424746",0.76902420406783,-0.0803543058983411,"cg22424746","Non-overlapped","non-sig"
"27633","cg16408593",0.820539286765141,-0.120968891353719,"cg16408593","Non-overlapped","non-sig"
"27634","cg15597855",0.765965229661289,-0.0855645359175555,"cg15597855","Non-overlapped","non-sig"
"27635","cg24006253",0.725404767058647,-0.113952995188238,"cg24006253","Non-overlapped","non-sig"
"27636","cg04718492",0.957745531362301,0.024256321574319,"cg04718492","Non-overlapped","non-sig"
"27637","cg27446185",0.973639630818516,-0.0164217037485644,"cg27446185","Non-overlapped","non-sig"
"27638","cg20821424",0.685400202843727,0.27329126138445,"cg20821424","Non-overlapped","non-sig"
"27639","cg14658715",0.993006525410939,0.00894852004233252,"cg14658715","Non-overlapped","non-sig"
"27640","cg25746903",0.954800452628341,-0.0377063544449279,"cg25746903","Non-overlapped","non-sig"
"27641","cg04848349",0.783605464817212,0.0816427646322801,"cg04848349","Non-overlapped","non-sig"
"27642","cg17988709",0.984200855950226,0.0137524407337755,"cg17988709","Non-overlapped","non-sig"
"27643","cg02771684",0.776694909001087,-0.048811409127925,"cg02771684","Non-overlapped","non-sig"
"27644","cg16713069",0.870732752729442,0.113471564461318,"cg16713069","Non-overlapped","non-sig"
"27645","cg06513974",0.920505642080925,-0.0670439502529078,"cg06513974","Non-overlapped","non-sig"
"27646","cg20383390",0.990156774019398,0.0129075748690383,"cg20383390","Non-overlapped","non-sig"
"27647","cg18389062",0.993177085222711,-0.00515572598501645,"cg18389062","Non-overlapped","non-sig"
"27648","cg22947679",0.981798416448306,-0.0120483073884844,"cg22947679","Non-overlapped","non-sig"
"27649","cg03140827",0.933132190581327,0.0367984204809218,"cg03140827","Non-overlapped","non-sig"
"27650","cg06985534",0.969915550902074,0.0204649652788352,"cg06985534","Non-overlapped","non-sig"
"27651","cg00385906",0.712535949513749,-0.17470336241592,"cg00385906","Non-overlapped","non-sig"
"27652","cg23828212",0.711656113418421,0.13804351511005,"cg23828212","Non-overlapped","non-sig"
"27653","cg11819305",0.998338491884455,0.00180195946624183,"cg11819305","Non-overlapped","non-sig"
"27654","cg22223232",0.715349625248476,-0.205112929517092,"cg22223232","Non-overlapped","non-sig"
"27655","cg09900084",0.931272231773418,-0.0867556433970228,"cg09900084","Non-overlapped","non-sig"
"27656","cg04725433",0.811850521803014,0.117632024743768,"cg04725433","Non-overlapped","non-sig"
"27657","cg15159625",0.978607005401603,0.0170617691028609,"cg15159625","Non-overlapped","non-sig"
"27658","cg16430099",0.927383595237253,0.0761765635707462,"cg16430099","Non-overlapped","non-sig"
"27659","cg26361671",0.728820600635113,-0.211395407750208,"cg26361671","Non-overlapped","non-sig"
"27660","cg12700995",0.998912115182308,0.00125881576838991,"cg12700995","Non-overlapped","non-sig"
"27661","cg04566359",0.969176340652304,-0.0171838811661444,"cg04566359","Non-overlapped","non-sig"
"27662","cg15674575",0.768237468503063,-0.135474714171607,"cg15674575","Non-overlapped","non-sig"
"27663","cg04568265",0.811467433663985,0.100752474742813,"cg04568265","Non-overlapped","non-sig"
"27664","cg01152499",0.732856647908925,-0.130643481745353,"cg01152499","Non-overlapped","non-sig"
"27665","cg11730925",0.711346425121036,0.146929332130399,"cg11730925","Non-overlapped","non-sig"
"27666","cg26055420",0.892620161016523,-0.0488118022101381,"cg26055420","Non-overlapped","non-sig"
"27667","cg08162335",0.883615588983758,-0.0557508769229305,"cg08162335","Non-overlapped","non-sig"
"27668","cg13482356",0.986746530815419,-0.0119365937284342,"cg13482356","Non-overlapped","non-sig"
"27669","cg18223314",0.35859490165486,-0.27818358996499,"cg18223314","Non-overlapped","non-sig"
"27670","cg06707718",0.935883325802116,-0.0551504606379392,"cg06707718","Non-overlapped","non-sig"
"27671","cg00466488",0.981798416448306,-0.0126250854884819,"cg00466488","Non-overlapped","non-sig"
"27672","cg14545899",0.453728794593979,0.170411080552145,"cg14545899","Non-overlapped","non-sig"
"27673","cg06087298",0.883289567672073,0.0615092775855637,"cg06087298","Non-overlapped","non-sig"
"27674","cg15576859",0.841349434813872,-0.0664484604359853,"cg15576859","Non-overlapped","non-sig"
"27675","cg02854554",0.392372435622783,-0.187552287913128,"cg02854554","Non-overlapped","non-sig"
"27676","cg23098693",0.452746451213438,-0.244571215479468,"cg23098693","Non-overlapped","non-sig"
"27677","cg09992184",0.561982599976311,-0.165077075689794,"cg09992184","Non-overlapped","non-sig"
"27678","cg20306265",0.669158219714288,-0.0949673340287461,"cg20306265","Non-overlapped","non-sig"
"27679","cg21694591",0.974242041163605,0.037562308077373,"cg21694591","Non-overlapped","non-sig"
"27680","cg03653317",0.963904882030553,0.0264049256462812,"cg03653317","Non-overlapped","non-sig"
"27681","cg17181598",0.860836484841513,0.0245639964956223,"cg17181598","Non-overlapped","non-sig"
"27682","cg04720592",0.798930518865602,-0.0718283772335458,"cg04720592","Non-overlapped","non-sig"
"27683","cg00982535",0.976061709035282,0.022646678841379,"cg00982535","Non-overlapped","non-sig"
"27684","cg21419585",0.998324704424832,0.00202394999372143,"cg21419585","Non-overlapped","non-sig"
"27685","cg24498500",0.959002336111421,-0.0385416909339728,"cg24498500","Non-overlapped","non-sig"
"27686","cg22424284",0.933216353386874,0.0440327883974271,"cg22424284","Non-overlapped","non-sig"
"27687","cg04485988",0.992408846265707,-0.0117484965729137,"cg04485988","Non-overlapped","non-sig"
"27688","cg13796936",0.796110774451181,-0.103239020526861,"cg13796936","Non-overlapped","non-sig"
"27689","cg25767870",0.0084117111796405,0.183970747444164,"cg25767870","Non-overlapped","sig"
"27690","cg27449150",0.43047642106282,-0.128782108602829,"cg27449150","Non-overlapped","non-sig"
"27691","cg10523000",0.943204736274098,0.0449947797010659,"cg10523000","Non-overlapped","non-sig"
"27692","cg22381395",0.428576240183803,0.565780176086559,"cg22381395","Non-overlapped","non-sig"
"27693","cg22008075",0.949082439786657,-0.0383456463317057,"cg22008075","Non-overlapped","non-sig"
"27694","cg11958234",0.991408755012436,0.00814246959289483,"cg11958234","Non-overlapped","non-sig"
"27695","cg12719233",0.866971657416261,0.105964938808197,"cg12719233","Non-overlapped","non-sig"
"27696","cg00544032",0.857622517659348,-0.102393639396351,"cg00544032","Non-overlapped","non-sig"
"27697","cg00582902",0.776746057182008,0.153690573751538,"cg00582902","Non-overlapped","non-sig"
"27698","cg05767254",0.914782934933683,0.0650854203299036,"cg05767254","Non-overlapped","non-sig"
"27699","cg13375718",0.985233284141051,0.011530704507425,"cg13375718","Non-overlapped","non-sig"
"27700","cg04398729",0.841349434813872,0.0723328935828111,"cg04398729","Non-overlapped","non-sig"
"27701","cg20156165",0.933216353386874,0.0546753255287265,"cg20156165","Non-overlapped","non-sig"
"27702","cg12614148",0.857741207009494,0.125904319307899,"cg12614148","Non-overlapped","non-sig"
"27703","cg07209821",0.700127055758938,0.214603442825308,"cg07209821","Non-overlapped","non-sig"
"27704","cg19275832",0.768237468503063,-0.113790470212094,"cg19275832","Non-overlapped","non-sig"
"27705","cg11675098",0.651537557652367,0.182649961884505,"cg11675098","Non-overlapped","non-sig"
"27706","cg13684632",0.79522796004747,0.0647130211670668,"cg13684632","Non-overlapped","non-sig"
"27707","cg04904531",0.871868578923582,-0.111489802529721,"cg04904531","Non-overlapped","non-sig"
"27708","cg26819193",0.996498367459249,0.00440739407071359,"cg26819193","Non-overlapped","non-sig"
"27709","cg12069446",0.862222936597908,-0.102873347647706,"cg12069446","Non-overlapped","non-sig"
"27710","cg01778345",0.849702476913157,-0.61328661837566,"cg01778345","Non-overlapped","non-sig"
"27711","cg17326855",0.78230962717815,0.180296077378783,"cg17326855","Non-overlapped","non-sig"
"27712","cg12644072",0.90918404842319,0.0363231511642673,"cg12644072","Non-overlapped","non-sig"
"27713","cg06756983",0.978607005401603,0.0269757251046734,"cg06756983","Non-overlapped","non-sig"
"27714","cg10203869",0.820539286765141,-0.0672621750690327,"cg10203869","Non-overlapped","non-sig"
"27715","cg07017093",0.689689332048142,0.169370538345804,"cg07017093","Non-overlapped","non-sig"
"27716","cg05400613",0.734245249385808,0.112076818205759,"cg05400613","Non-overlapped","non-sig"
"27717","cg15458296",0.806205770539389,0.100439900857702,"cg15458296","Non-overlapped","non-sig"
"27718","cg14915165",0.837785890101535,0.0857161846117822,"cg14915165","Non-overlapped","non-sig"
"27719","cg12606857",0.804827618687934,0.0727614437296557,"cg12606857","Non-overlapped","non-sig"
"27720","cg15049274",0.973423223423281,0.020861968244726,"cg15049274","Non-overlapped","non-sig"
"27721","cg06194479",0.872651889671963,0.0522142316486551,"cg06194479","Non-overlapped","non-sig"
"27722","cg27637895",0.946825741861518,-0.0338392957327158,"cg27637895","Non-overlapped","non-sig"
"27723","cg00534295",0.980159596433862,0.0133215969067736,"cg00534295","Non-overlapped","non-sig"
"27724","cg14284404",0.945831389546538,-0.0322488356748539,"cg14284404","Non-overlapped","non-sig"
"27725","cg26219747",0.959002336111421,-0.0314658998535338,"cg26219747","Non-overlapped","non-sig"
"27726","cg22787705",0.846270199824683,-0.0641061182803903,"cg22787705","Non-overlapped","non-sig"
"27727","cg14787290",0.96506656305431,-0.0236552208861551,"cg14787290","Non-overlapped","non-sig"
"27728","cg15080701",0.835717611229071,0.0828538394504571,"cg15080701","Non-overlapped","non-sig"
"27729","cg11320143",0.921965669478541,-0.0593935686981482,"cg11320143","Non-overlapped","non-sig"
"27730","cg18185393",0.728820600635113,-0.165972681706274,"cg18185393","Non-overlapped","non-sig"
"27731","cg14962774",0.823239720850517,0.095265276245053,"cg14962774","Non-overlapped","non-sig"
"27732","cg19626693",0.969064600896633,-0.0241250888197658,"cg19626693","Non-overlapped","non-sig"
"27733","cg05786053",0.933558004488533,-0.0519494664691491,"cg05786053","Non-overlapped","non-sig"
"27734","cg05888707",0.724333214547543,-0.130585373824235,"cg05888707","Non-overlapped","non-sig"
"27735","cg04500239",0.69264139734464,0.162345881470515,"cg04500239","Non-overlapped","non-sig"
"27736","cg26516680",0.996706577908214,-0.00524986481482438,"cg26516680","Non-overlapped","non-sig"
"27737","cg12435551",0.981798416448306,0.021850858211926,"cg12435551","Non-overlapped","non-sig"
"27738","cg02623200",0.934364937560613,-0.0390012124536851,"cg02623200","Non-overlapped","non-sig"
"27739","cg23257935",0.934364937560613,-0.0504213986016946,"cg23257935","Non-overlapped","non-sig"
"27740","cg02152120",0.995411497363067,0.00568882880929165,"cg02152120","Non-overlapped","non-sig"
"27741","cg00310968",0.970671151031493,0.0274392073660709,"cg00310968","Non-overlapped","non-sig"
"27742","cg01105494",0.806205770539389,-0.133499601669109,"cg01105494","Non-overlapped","non-sig"
"27743","cg03850057",0.838441104145136,0.0634828014206875,"cg03850057","Non-overlapped","non-sig"
"27744","cg26100099",0.926294453119189,-0.0633871462624337,"cg26100099","Non-overlapped","non-sig"
"27745","cg16240368",0.729685852068013,-0.102923684476144,"cg16240368","Non-overlapped","non-sig"
"27746","cg09497789",0.984141154931111,0.00990408656537803,"cg09497789","Non-overlapped","non-sig"
"27747","cg00570000",0.884762289059496,0.0479008839142915,"cg00570000","Non-overlapped","non-sig"
"27748","cg05808356",0.881937782807344,0.0609246020092949,"cg05808356","Non-overlapped","non-sig"
"27749","cg07921474",0.869082398862783,0.09333905277401,"cg07921474","Non-overlapped","non-sig"
"27750","cg07790569",0.961206190358834,-0.0371438055101346,"cg07790569","Non-overlapped","non-sig"
"27751","cg26360924",0.418569645690853,-0.125827236421021,"cg26360924","Non-overlapped","non-sig"
"27752","ch.1.118680314R",0.984172268627257,0.0156763390569037,"ch.1.118680314R","Non-overlapped","non-sig"
"27753","cg04147479",0.764878339012541,0.225343581665481,"cg04147479","Non-overlapped","non-sig"
"27754","cg03855857",0.976987352881929,-0.0156008739359281,"cg03855857","Non-overlapped","non-sig"
"27755","cg02859992",0.914273471480751,0.0991648832006287,"cg02859992","Non-overlapped","non-sig"
"27756","cg02862748",0.870732752729442,0.134599281156658,"cg02862748","Non-overlapped","non-sig"
"27757","cg08857095",0.517758181727864,-0.18870023967219,"cg08857095","Non-overlapped","non-sig"
"27758","cg10887810",0.977467297897213,0.0248792302355005,"cg10887810","Non-overlapped","non-sig"
"27759","cg25367912",0.776746057182008,0.107475530127717,"cg25367912","Non-overlapped","non-sig"
"27760","cg00805294",0.763150261691105,0.153130136730252,"cg00805294","Non-overlapped","non-sig"
"27761","cg17868079",0.92983119746446,-0.0723009936779727,"cg17868079","Non-overlapped","non-sig"
"27762","cg26164798",0.862666477647241,-0.14109399717137,"cg26164798","Non-overlapped","non-sig"
"27763","cg15553612",0.61256989801527,0.252948486343442,"cg15553612","Non-overlapped","non-sig"
"27764","cg11391335",0.99337392397283,-0.00521603507391502,"cg11391335","Non-overlapped","non-sig"
"27765","cg22378919",0.990467088280343,0.00691504757049091,"cg22378919","Non-overlapped","non-sig"
"27766","cg13655674",0.402522443436001,0.216881853704107,"cg13655674","Non-overlapped","non-sig"
"27767","cg13245593",0.989391110258808,0.0237060323618142,"cg13245593","Non-overlapped","non-sig"
"27768","cg06158650",0.708562371854461,0.13732474979144,"cg06158650","Non-overlapped","non-sig"
"27769","cg18944010",0.943754342931452,0.0270200480787865,"cg18944010","Non-overlapped","non-sig"
"27770","cg09789768",0.836529338016818,0.0986413022307817,"cg09789768","Non-overlapped","non-sig"
"27771","cg16990168",0.784922349135994,-0.0767953087598153,"cg16990168","Non-overlapped","non-sig"
"27772","cg24720355",0.968624231716173,0.0200155897326304,"cg24720355","Non-overlapped","non-sig"
"27773","cg19730691",0.735358925951284,0.0837835017682974,"cg19730691","Non-overlapped","non-sig"
"27774","cg05172122",0.912655923622181,0.0363794634558935,"cg05172122","Non-overlapped","non-sig"
"27775","cg24144440",0.953723254949502,0.0205641100420838,"cg24144440","Non-overlapped","non-sig"
"27776","cg02829688",0.365083453676811,0.123353505750084,"cg02829688","Non-overlapped","non-sig"
"27777","cg21647227",0.845092497048204,0.0872790116289315,"cg21647227","Non-overlapped","non-sig"
"27778","cg13080379",0.935883325802116,0.0367816789438436,"cg13080379","Non-overlapped","non-sig"
"27779","cg26104752",0.886543496326664,-0.0811987029541188,"cg26104752","Non-overlapped","non-sig"
"27780","cg14175690",0.719603381479911,-0.249287030014108,"cg14175690","Non-overlapped","non-sig"
"27781","cg10145246",0.836529338016818,0.0760430112814157,"cg10145246","Non-overlapped","non-sig"
"27782","cg04707332",0.896665311696399,-0.0748340353563304,"cg04707332","Non-overlapped","non-sig"
"27783","cg21170796",0.998945834458107,0.000413472026532458,"cg21170796","Non-overlapped","non-sig"
"27784","cg06204711",0.938176537475485,-0.0379358622323976,"cg06204711","Non-overlapped","non-sig"
